config_id,label,group,case_id,difficulty,h,a,n_checks,call_arguments,called_tools,error_type,n_configs,n_configs_expected,missing_config_ids
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_008,medium,1,0.0,1,"[{""keyword"": ""corporate and individual account transactions""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_010,medium,1,0.0,1,"[{""keyword"": ""doomcasino""}, {""keyword"": ""doomcasino"", ""industry"": ""banking""}, {""keyword"": ""doomcasino"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_011,medium,1,0.0,1,"[{""keyword"": ""주금 납입/잔액증명서 발급""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_012,hard,1,0.0,2,"[{""keyword"": ""잔액증명서 발급""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""페이퍼컴퍼니""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_014,medium,1,0.0,1,"[{""keyword"": ""refund of pre-paid card or gift voucher balance""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_015,medium,1,0.0,1,"[{""keyword"": ""未成年人或老年人使用他人名義的帳戶進行交易的情況""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_017,hard,1,1.0,2,"[{""keyword"": ""internet banking"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_018,medium,1,1.0,1,"[{""keyword"": ""unknown""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""price difference""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_020,hard,1,0.0,2,"[{""keyword"": ""PEP""}, {""keyword"": ""structuring""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_021,hard,1,0.0,2,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""증권"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""customer information refusal or provided information does not match""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_024,hard,1,0.0,2,"[{""keyword"": ""corporate-account-personal-account""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-3b,xLAM-2-3B,General-Purpose,st_fiu_025,hard,1,0.5,2,"[{""keyword"": ""cash""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_001,easy,1,1.0,1,"[{""keyword"": ""structuring""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_002,medium,1,0.0,1,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_003,hard,1,1.0,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_004,medium,1,1.0,1,"[{""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_005,medium,1,0.0,1,"[{""keyword"": ""타인명의 계좌 이용""}, {""keyword"": ""structuring""}]","[""get_aml_glossary"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""get_aml_glossary""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_006,medium,1,1.0,1,"[{""keyword"": ""dormancy""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_007,hard,1,0.5,2,"[{""keyword"": ""분할 거래"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_008,medium,1,0.0,1,"[{""keyword"": ""corporate and personal account transactions""}, {""keyword"": ""structuring""}, {""keyword"": ""cash""}, {""keyword"": ""non-face-to-face""}, {""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_009,easy,1,1.0,1,"[{""keyword"": ""ATM"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_010,medium,1,1.0,1,"[{""keyword"": ""gambling""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_011,medium,1,1.0,1,"[{""keyword"": ""balance certificate""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_012,hard,1,1.0,2,"[{""keyword"": ""balance certificate"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_013,medium,1,0.0,1,"[{""keyword"": ""paper company""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_014,medium,1,0.0,1,"[{""keyword"": ""refund of prepaid card or gift card balance""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_015,medium,1,0.0,1,"[{""keyword"": ""third-party account usage"", ""industry"": ""banking""}, {""keyword"": ""third-party account usage""}, {""keyword"": ""structuring""}, {""keyword"": ""cash""}, {""keyword"": ""non-face-to-face""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_016,medium,1,1.0,1,"[{""keyword"": ""tax evasion"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_017,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_018,medium,1,0.0,1,"[{""keyword"": ""unknown source of funds""}, {""keyword"": ""structuring""}, {""keyword"": ""cash""}, {""keyword"": ""non-face-to-face""}, {""keyword"": ""virtual asset""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_019,medium,1,1.0,1,"[{""keyword"": ""price difference"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_020,hard,1,0.5,2,"[{""keyword"": ""차명계좌"", ""industry"": ""securities""}, {""keyword"": ""타인 계좌로 이체"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_021,hard,1,1.0,2,"[{""keyword"": ""stock manipulation"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",correct,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_022,hard,1,0.5,2,"[{""keyword"": ""non-face-to-face account opening"", ""industry"": ""securities""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_023,medium,1,0.0,1,"[{""keyword"": ""고객 정보 제공 거부 또는 불일치""}, {""keyword"": ""refusal to provide customer information or discrepancies in the information provided""}, {""keyword"": ""customer information discrepancies""}, {""keyword"": ""discrepancies in customer information""}, {""keyword"": ""inconsistencies in customer information""}]","[""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types"", ""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_024,hard,1,0.5,2,"[{""keyword"": ""corporate account and representative personal account transactions"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",param_error,28,28,
xlam-70b,xLAM-2-70B,General-Purpose,st_fiu_025,hard,1,1.0,2,"[{""keyword"": ""cash"", ""industry"": ""banking""}]","[""lookup_fiu_reference_types""]",correct,28,28,
